train_no,train_name,type_code,priority_tier,date,station_no,station_name,station_full_name,station_zone,distance_from_origin,arrival_day,arrival_time,departure_day,departure_time,hour_of_day,elapsed_minutes_from_origin,current_accumulated_delay,latitude,longitude,station_address,delay,is_foggy,avg_temperature,total_precipitation,avg_wind_speed,avg_cloud_cover,weather_data_available
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,1,PUNE,PUNE JN,CR,0.0,1.0,,1.0,16:15,16,975.0,0.0,18.529378,73.873086,"Pune Railway Station, HH Prince Aga Kh..",0.0,0.0,26.5625,0.0,4.079166666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,2,DDCC,DAUND CHORD LINE,CR,73.0,1.0,17:18,1.0,17:20,17,1038.0,0.0,,,"Girim, Maharashtra, India",19.0,,,,,,False
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,3,ANG,AHMADNAGAR,CR,155.0,1.0,18:27,1.0,18:30,18,1107.0,19.0,19.0755194777,74.721882467,"Ahmednagar Railway Station, Ahmednagar..",49.0,0.0,24.03333333333333,0.0,9.95,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,4,BAP,BELAPUR,CR,222.0,1.0,19:37,1.0,19:40,19,1177.0,49.0,19.619569311800003,74.6617443079,"Belapur Railway Station, Shrirampur, M..",47.0,0.0,21.95,0.0,5.495833333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,5,KPG,KOPARGAON,CR,266.0,1.0,20:27,1.0,20:30,20,1227.0,47.0,19.902943,74.503328,"Sanjivaani Factory, Kopargaon, Maharas..",35.0,0.0,23.45,0.0,6.3375,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,6,MMR,MANMAD JN,CR,308.0,1.0,21:45,1.0,21:50,21,1305.0,35.0,20.249887,74.438305,"Manmad, Maharashtra, India",11.0,0.0,21.383333333333336,0.0,7.1125,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,7,BSL,BHUSAVAL JN,CR,492.0,2.0,00:10,2.0,00:15,0,1450.0,11.0,21.0472812,75.78867170000001,"Bhusawal, Maharashtra, India",3.0,0.0,22.22083333333333,0.0,4.4125000000000005,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,8,KNW,KHANDWA,CR,615.0,2.0,02:12,2.0,02:15,2,1572.0,3.0,21.823596,76.353227,"Khandwa Railway Station, Khandwa, Madh..",1.0,0.0,22.758333333333336,0.0,5.7625,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,9,ET,ITARSI JN,WCR,799.0,2.0,05:20,2.0,05:30,5,1760.0,1.0,22.608258,77.767128,"Itarsi Junction Railway Station, Itars..",11.0,0.0,20.04583333333333,0.0,5.2625,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,10,PPI,PIPARIYA,WCR,866.0,2.0,06:18,2.0,06:20,6,1818.0,11.0,22.753941,78.354538,"Piparia Railway Station, Piparia, Madh..",31.0,0.0,19.779166666666665,0.0,5.654166666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,11,NU,NARSINGHPUR,WCR,960.0,2.0,07:18,2.0,07:20,7,1878.0,31.0,22.943112,79.214385,"Narsimhapur, Madhya Pradesh, India",35.0,0.0,21.08333333333333,0.0,8.158333333333333,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,12,JBP,JABALPUR,WCR,1044.0,2.0,08:35,2.0,08:45,8,1955.0,35.0,23.164636,79.950919,"Jabalpur Railway Station, Jabalpur, Ma..",33.0,0.0,22.58333333333333,0.0,7.104166666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,13,KTE,KATNI,WCR,1134.0,2.0,10:00,2.0,10:05,10,2040.0,33.0,23.833385,80.400543,"Katni Railway Station, Katni, Madhya P..",72.0,0.0,21.5875,0.0,8.1,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,14,STA,SATNA,WCR,1233.0,2.0,11:45,2.0,11:50,11,2145.0,72.0,24.568619,80.827717,"Railway Station Rd, Satna, Madhya Prad..",38.0,0.0,21.216666666666665,0.0,9.866666666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,15,NYN,PRAYAGRAJ JN,NCR,1410.0,2.0,16:10,2.0,16:40,16,2410.0,38.0,25.393138,81.86004199999999,"Prayagraj Railway Station, Prayagraj, ..",50.0,0.0,23.2875,0.0,11.295833333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,16,PRYJ,PRAYAGRAJ RAMBAGH,NER,1413.0,2.0,16:50,2.0,16:52,16,2450.0,50.0,,,"Rambagh, Prayagraj, Uttar Pradesh 2110..",62.0,0.0,21.6,0.0,10.758333333333333,0.5416666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,17,PRRB,GYANPUR ROAD,NER,1475.0,2.0,17:46,2.0,17:48,17,2506.0,62.0,25.280144011,82.4272883557,"Sant Ravidas Nagar, Uttar Pradesh, India",69.0,0.0,21.73333333333333,0.0,10.35,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,18,GYN,BANARAS,NER,1531.0,2.0,19:05,2.0,19:10,19,2585.0,69.0,25.280144011,82.4272883557,"Banaras Raliway Station, Varanasi, Utt..",90.0,0.0,21.73333333333333,0.0,10.35,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,20,BSBS,VARANASI CITY,NER,1539.0,2.0,19:50,2.0,19:55,19,2630.0,90.0,25.3341176,83.0141142,"Raja Bazar Road, Varanasi, Uttar Prade..",59.0,0.0,22.808333333333334,0.0,10.666666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,21,BSB,AUNRIHAR JN,NER,1570.0,2.0,20:30,2.0,20:32,20,2670.0,59.0,25.54466,83.18727200000001,"Aunrihar Junction Railway Station, Utt..",93.0,0.0,22.808333333333334,0.0,10.666666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,22,BCY,GHAZIPUR CITY,NER,1610.0,2.0,21:10,2.0,21:15,21,2710.0,93.0,25.583144,83.568045,"Ghazipur City Railway Station, Ghazipu..",99.0,0.0,20.95833333333333,0.0,10.208333333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,23,ARJ,BALLIA,NER,1675.0,2.0,22:10,2.0,22:15,22,2770.0,99.0,25.76057,84.15311999999999,"Ballia Railway Station, Harpur Middhi ..",103.0,0.0,20.379166666666663,0.0,10.429166666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,24,GCT,CHHAPRA,NER,1740.0,3.0,00:55,3.0,01:05,0,2935.0,103.0,25.78832,84.725004,"Chhpara, Bihar, India",99.0,0.0,20.0625,0.0,10.0875,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,25,BUI,SONPUR JN,ECR,1794.0,3.0,02:06,3.0,02:08,2,3006.0,99.0,25.696849,85.16685100000001,"Sonpur Railway Station, Sonepur, Bihar..",87.0,0.0,20.241666666666667,0.0,8.8375,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,26,CPR,HAJIPUR JN,ECR,1799.0,3.0,02:20,3.0,02:25,2,3020.0,87.0,25.702909,85.2155,"Hajipur Junction, Hajipur, Bihar, India",1.0,0.0,20.241666666666667,0.0,8.8375,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,27,SEE,MUZAFFARPUR JN,ECR,1853.0,3.0,03:45,3.0,03:50,3,3105.0,1.0,26.122311,85.378006,"Muzaffarpur Railway Station, Muzaffarp..",4.0,0.0,20.4125,0.0,10.041666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,28,HJP,SAMASTIPUR JN,ECR,1905.0,3.0,04:55,3.0,05:20,4,3175.0,4.0,25.858304,85.78736,"Samastipur Railway Station, Samastipur..",0.0,0.0,19.25,0.0,8.879166666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,29,MFP,LAHERIA SARAI,ECR,1938.0,3.0,06:40,3.0,06:42,6,3280.0,0.0,26.110633,85.903825,"Laheriasarai, Bihar, India",4.0,0.0,18.883333333333333,0.0,7.895833333333333,0.0416666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,30,SPJ,DARBHANGA JN,ECR,1942.0,3.0,07:05,3.0,,7,3305.0,4.0,26.157088,85.907575,"Darbhanga Junction, Darbhanga, Bihar 8..",8.0,0.0,18.945833333333333,0.0,8.091666666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,31,LSI,LAHERIA SARAI,ECR,,,,,,0,,8.0,26.110633,85.903825,,8.0,0.0,18.883333333333333,0.0,7.895833333333333,0.0416666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-12,32,DBG,DARBHANGA JN,ECR,,,,,,0,,8.0,26.157088,85.907575,,0.0,0.0,18.945833333333333,0.0,8.091666666666667,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,1,PUNE,PUNE JN,CR,0.0,1.0,,1.0,16:15,16,975.0,0.0,18.529378,73.873086,"Pune Railway Station, HH Prince Aga Kh..",0.0,0.0,26.641666666666666,0.0,5.295833333333333,7.5,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,2,DDCC,DAUND CHORD LINE,CR,73.0,1.0,17:18,1.0,17:20,17,1038.0,0.0,,,"Girim, Maharashtra, India",25.0,,,,,,False
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,3,ANG,AHMADNAGAR,CR,155.0,1.0,18:27,1.0,18:30,18,1107.0,25.0,19.0755194777,74.721882467,"Ahmednagar Railway Station, Ahmednagar..",37.0,0.0,24.825,0.0,9.8125,15.083333333333334,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,4,BAP,BELAPUR,CR,222.0,1.0,19:37,1.0,19:40,19,1177.0,37.0,19.619569311800003,74.6617443079,"Belapur Railway Station, Shrirampur, M..",36.0,0.0,22.916666666666668,0.0,5.9875,21.08333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,5,KPG,KOPARGAON,CR,266.0,1.0,20:27,1.0,20:30,20,1227.0,36.0,19.902943,74.503328,"Sanjivaani Factory, Kopargaon, Maharas..",29.0,0.0,24.929166666666664,0.0,6.779166666666668,26.541666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,6,MMR,MANMAD JN,CR,308.0,1.0,21:45,1.0,21:50,21,1305.0,29.0,20.249887,74.438305,"Manmad, Maharashtra, India",5.0,0.0,23.454166666666666,0.0,9.625,20.08333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,7,BSL,BHUSAVAL JN,CR,492.0,2.0,00:10,2.0,00:15,0,1450.0,5.0,21.0472812,75.78867170000001,"Bhusawal, Maharashtra, India",2.0,0.0,24.416666666666668,0.0,6.370833333333334,3.208333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,8,KNW,KHANDWA,CR,615.0,2.0,02:12,2.0,02:15,2,1572.0,2.0,21.823596,76.353227,"Khandwa Railway Station, Khandwa, Madh..",0.0,0.0,25.570833333333336,0.0,10.066666666666666,0.1666666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,9,ET,ITARSI JN,WCR,799.0,2.0,05:20,2.0,05:30,5,1760.0,0.0,22.608258,77.767128,"Itarsi Junction Railway Station, Itars..",1.0,0.0,21.98333333333333,0.0,5.504166666666666,11.166666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,10,PPI,PIPARIYA,WCR,866.0,2.0,06:18,2.0,06:20,6,1818.0,1.0,22.753941,78.354538,"Piparia Railway Station, Piparia, Madh..",10.0,0.0,22.1625,0.0,6.529166666666666,12.958333333333334,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,11,NU,NARSINGHPUR,WCR,960.0,2.0,07:18,2.0,07:20,7,1878.0,10.0,22.943112,79.214385,"Narsimhapur, Madhya Pradesh, India",8.0,0.0,23.375,0.0,6.129166666666666,14.583333333333334,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,12,JBP,JABALPUR,WCR,1044.0,2.0,08:35,2.0,08:45,8,1955.0,8.0,23.164636,79.950919,"Jabalpur Railway Station, Jabalpur, Ma..",5.0,0.0,24.52916666666667,0.0,7.908333333333334,13.333333333333334,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,13,KTE,KATNI,WCR,1134.0,2.0,10:00,2.0,10:05,10,2040.0,5.0,23.833385,80.400543,"Katni Railway Station, Katni, Madhya P..",26.0,0.0,22.39583333333333,0.0,7.0375000000000005,19.541666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,14,STA,SATNA,WCR,1233.0,2.0,11:45,2.0,11:50,11,2145.0,26.0,24.568619,80.827717,"Railway Station Rd, Satna, Madhya Prad..",0.0,0.0,21.625,0.0,4.370833333333334,16.583333333333332,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,21,BSB,AUNRIHAR JN,NER,1570.0,2.0,20:30,2.0,20:32,20,2670.0,0.0,25.54466,83.18727200000001,"Aunrihar Junction Railway Station, Utt..",0.0,0.0,23.554166666666664,0.0,6.308333333333334,22.666666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,23,ARJ,BALLIA,NER,1675.0,2.0,22:10,2.0,22:15,22,2770.0,0.0,25.76057,84.15311999999999,"Ballia Railway Station, Harpur Middhi ..",365.0,0.0,20.225,0.0,5.720833333333334,22.416666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,24,GCT,CHHAPRA,NER,1740.0,3.0,00:55,3.0,01:05,0,2935.0,365.0,25.78832,84.725004,"Chhpara, Bihar, India",374.0,0.0,20.116666666666667,0.0,6.295833333333333,23.375,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,25,BUI,SONPUR JN,ECR,1794.0,3.0,02:06,3.0,02:08,2,3006.0,374.0,25.696849,85.16685100000001,"Sonpur Railway Station, Sonepur, Bihar..",370.0,0.0,20.620833333333334,0.0,5.416666666666667,26.291666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,26,CPR,HAJIPUR JN,ECR,1799.0,3.0,02:20,3.0,02:25,2,3020.0,370.0,25.702909,85.2155,"Hajipur Junction, Hajipur, Bihar, India",307.0,0.0,20.620833333333334,0.0,5.416666666666667,26.291666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,27,SEE,MUZAFFARPUR JN,ECR,1853.0,3.0,03:45,3.0,03:50,3,3105.0,307.0,26.122311,85.378006,"Muzaffarpur Railway Station, Muzaffarp..",306.0,0.0,20.854166666666668,0.0,7.333333333333333,31.166666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,28,HJP,SAMASTIPUR JN,ECR,1905.0,3.0,04:55,3.0,05:20,4,3175.0,306.0,25.858304,85.78736,"Samastipur Railway Station, Samastipur..",305.0,0.0,19.854166666666668,0.0,6.520833333333333,33.083333333333336,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,29,MFP,LAHERIA SARAI,ECR,1938.0,3.0,06:40,3.0,06:42,6,3280.0,305.0,26.110633,85.903825,"Laheriasarai, Bihar, India",308.0,0.0,19.525,0.0,5.8500000000000005,28.875,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,30,SPJ,DARBHANGA JN,ECR,1942.0,3.0,07:05,3.0,,7,3305.0,308.0,26.157088,85.907575,"Darbhanga Junction, Darbhanga, Bihar 8..",363.0,0.0,19.29583333333333,0.0,5.470833333333334,29.666666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,31,LSI,LAHERIA SARAI,ECR,,,,,,0,,363.0,26.110633,85.903825,,356.0,0.0,19.525,0.0,5.8500000000000005,28.875,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-19,32,DBG,DARBHANGA JN,ECR,,,,,,0,,356.0,26.157088,85.907575,,342.0,0.0,19.29583333333333,0.0,5.470833333333334,29.666666666666668,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,1,PUNE,PUNE JN,CR,0.0,1.0,,1.0,16:15,16,975.0,0.0,18.529378,73.873086,"Pune Railway Station, HH Prince Aga Kh..",0.0,0.0,27.141666666666666,0.0,5.033333333333333,0.0833333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,2,DDCC,DAUND CHORD LINE,CR,73.0,1.0,17:18,1.0,17:20,17,1038.0,0.0,,,"Girim, Maharashtra, India",15.0,,,,,,False
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,3,ANG,AHMADNAGAR,CR,155.0,1.0,18:27,1.0,18:30,18,1107.0,15.0,19.0755194777,74.721882467,"Ahmednagar Railway Station, Ahmednagar..",36.0,0.0,26.179166666666664,0.0,7.891666666666667,0.125,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,4,BAP,BELAPUR,CR,222.0,1.0,19:37,1.0,19:40,19,1177.0,36.0,19.619569311800003,74.6617443079,"Belapur Railway Station, Shrirampur, M..",34.0,0.0,25.004166666666663,0.0,6.233333333333333,0.0416666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,5,KPG,KOPARGAON,CR,266.0,1.0,20:27,1.0,20:30,20,1227.0,34.0,19.902943,74.503328,"Sanjivaani Factory, Kopargaon, Maharas..",26.0,0.0,26.370833333333334,0.0,8.020833333333334,0.8333333333333334,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,6,MMR,MANMAD JN,CR,308.0,1.0,21:45,1.0,21:50,21,1305.0,26.0,20.249887,74.438305,"Manmad, Maharashtra, India",1.0,0.0,24.59166666666667,0.0,6.179166666666667,3.2916666666666665,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,7,BSL,BHUSAVAL JN,CR,492.0,2.0,00:10,2.0,00:15,0,1450.0,1.0,21.0472812,75.78867170000001,"Bhusawal, Maharashtra, India",23.0,0.0,25.925,0.0,10.1625,20.5,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,8,KNW,KHANDWA,CR,615.0,2.0,02:12,2.0,02:15,2,1572.0,23.0,21.823596,76.353227,"Khandwa Railway Station, Khandwa, Madh..",10.0,0.0,24.77916666666667,0.0,5.745833333333334,33.958333333333336,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,9,ET,ITARSI JN,WCR,799.0,2.0,05:20,2.0,05:30,5,1760.0,10.0,22.608258,77.767128,"Itarsi Junction Railway Station, Itars..",4.0,0.0,22.71666666666667,0.0,8.558333333333334,5.958333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,21,BSB,AUNRIHAR JN,NER,1570.0,2.0,20:30,2.0,20:32,20,2670.0,4.0,25.54466,83.18727200000001,"Aunrihar Junction Railway Station, Utt..",480.0,0.0,22.391666666666666,0.0,3.758333333333333,33.75,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,22,BCY,GHAZIPUR CITY,NER,1610.0,2.0,21:10,2.0,21:15,21,2710.0,480.0,25.583144,83.568045,"Ghazipur City Railway Station, Ghazipu..",479.0,0.0,20.291666666666668,0.0,3.8541666666666665,33.583333333333336,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,23,ARJ,BALLIA,NER,1675.0,2.0,22:10,2.0,22:15,22,2770.0,479.0,25.76057,84.15311999999999,"Ballia Railway Station, Harpur Middhi ..",475.0,0.0,20.04583333333333,0.0,3.975,34.291666666666664,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,24,GCT,CHHAPRA,NER,1740.0,3.0,00:55,3.0,01:05,0,2935.0,475.0,25.78832,84.725004,"Chhpara, Bihar, India",470.0,0.0,20.20833333333333,0.0,4.095833333333333,40.41666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,25,BUI,SONPUR JN,ECR,1794.0,3.0,02:06,3.0,02:08,2,3006.0,470.0,25.696849,85.16685100000001,"Sonpur Railway Station, Sonepur, Bihar..",467.0,0.0,20.779166666666665,0.0,4.0125,47.66666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,26,CPR,HAJIPUR JN,ECR,1799.0,3.0,02:20,3.0,02:25,2,3020.0,467.0,25.702909,85.2155,"Hajipur Junction, Hajipur, Bihar, India",375.0,0.0,20.779166666666665,0.0,4.0125,47.66666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,27,SEE,MUZAFFARPUR JN,ECR,1853.0,3.0,03:45,3.0,03:50,3,3105.0,375.0,26.122311,85.378006,"Muzaffarpur Railway Station, Muzaffarp..",376.0,0.0,20.570833333333333,0.0,6.15,43.79166666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,28,HJP,SAMASTIPUR JN,ECR,1905.0,3.0,04:55,3.0,05:20,4,3175.0,376.0,25.858304,85.78736,"Samastipur Railway Station, Samastipur..",380.0,0.0,19.629166666666663,0.0,4.708333333333333,40.333333333333336,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,29,MFP,LAHERIA SARAI,ECR,1938.0,3.0,06:40,3.0,06:42,6,3280.0,380.0,26.110633,85.903825,"Laheriasarai, Bihar, India",387.0,0.0,20.041666666666668,0.0,6.166666666666667,38.91666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,30,SPJ,DARBHANGA JN,ECR,1942.0,3.0,07:05,3.0,,7,3305.0,387.0,26.157088,85.907575,"Darbhanga Junction, Darbhanga, Bihar 8..",443.0,0.0,19.8125,0.0,6.6625000000000005,41.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,31,LSI,LAHERIA SARAI,ECR,,,,,,0,,443.0,26.110633,85.903825,,476.0,0.0,20.041666666666668,0.0,6.166666666666667,38.91666666666666,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-02-26,32,DBG,DARBHANGA JN,ECR,,,,,,0,,476.0,26.157088,85.907575,,463.0,0.0,19.8125,0.0,6.6625000000000005,41.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,1,PUNE,PUNE JN,CR,0.0,1.0,,1.0,16:15,16,975.0,0.0,18.529378,73.873086,"Pune Railway Station, HH Prince Aga Kh..",0.0,0.0,27.566666666666663,0.0,4.825,2.333333333333333,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,2,DDCC,DAUND CHORD LINE,CR,73.0,1.0,17:18,1.0,17:20,17,1038.0,0.0,,,"Girim, Maharashtra, India",5.0,,,,,,False
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,3,ANG,AHMADNAGAR,CR,155.0,1.0,18:27,1.0,18:30,18,1107.0,5.0,19.0755194777,74.721882467,"Ahmednagar Railway Station, Ahmednagar..",14.0,0.0,24.579166666666666,0.0,11.633333333333333,0.2916666666666667,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,4,BAP,BELAPUR,CR,222.0,1.0,19:37,1.0,19:40,19,1177.0,14.0,19.619569311800003,74.6617443079,"Belapur Railway Station, Shrirampur, M..",10.0,0.0,23.775,0.0,7.908333333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,5,KPG,KOPARGAON,CR,266.0,1.0,20:27,1.0,20:30,20,1227.0,10.0,19.902943,74.503328,"Sanjivaani Factory, Kopargaon, Maharas..",29.0,0.0,24.92083333333333,0.0,12.145833333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,6,MMR,MANMAD JN,CR,308.0,1.0,21:45,1.0,21:50,21,1305.0,29.0,20.249887,74.438305,"Manmad, Maharashtra, India",15.0,0.0,21.883333333333336,0.0,11.479166666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,7,BSL,BHUSAVAL JN,CR,492.0,2.0,00:10,2.0,00:15,0,1450.0,15.0,21.0472812,75.78867170000001,"Bhusawal, Maharashtra, India",20.0,0.0,23.46666666666667,0.0,8.237499999999999,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,8,KNW,KHANDWA,CR,615.0,2.0,02:12,2.0,02:15,2,1572.0,20.0,21.823596,76.353227,"Khandwa Railway Station, Khandwa, Madh..",12.0,0.0,21.98333333333333,0.0,7.566666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,9,ET,ITARSI JN,WCR,799.0,2.0,05:20,2.0,05:30,5,1760.0,12.0,22.608258,77.767128,"Itarsi Junction Railway Station, Itars..",3.0,0.0,20.7875,0.0,8.183333333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,10,PPI,PIPARIYA,WCR,866.0,2.0,06:18,2.0,06:20,6,1818.0,3.0,22.753941,78.354538,"Piparia Railway Station, Piparia, Madh..",28.0,0.0,20.225,0.0,5.183333333333334,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,11,NU,NARSINGHPUR,WCR,960.0,2.0,07:18,2.0,07:20,7,1878.0,28.0,22.943112,79.214385,"Narsimhapur, Madhya Pradesh, India",35.0,0.0,21.183333333333334,0.0,8.483333333333333,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,12,JBP,JABALPUR,WCR,1044.0,2.0,08:35,2.0,08:45,8,1955.0,35.0,23.164636,79.950919,"Jabalpur Railway Station, Jabalpur, Ma..",40.0,0.0,21.4,0.0,11.016666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,13,KTE,KATNI,WCR,1134.0,2.0,10:00,2.0,10:05,10,2040.0,40.0,23.833385,80.400543,"Katni Railway Station, Katni, Madhya P..",78.0,0.0,19.554166666666667,0.0,12.791666666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,14,STA,SATNA,WCR,1233.0,2.0,11:45,2.0,11:50,11,2145.0,78.0,24.568619,80.827717,"Railway Station Rd, Satna, Madhya Prad..",36.0,0.0,19.04583333333333,0.0,15.820833333333333,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,16,PRYJ,PRAYAGRAJ RAMBAGH,NER,1413.0,2.0,16:50,2.0,16:52,16,2450.0,36.0,,,"Rambagh, Prayagraj, Uttar Pradesh 2110..",53.0,0.0,20.029166666666665,0.0,17.754166666666666,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,17,PRRB,GYANPUR ROAD,NER,1475.0,2.0,17:46,2.0,17:48,17,2506.0,53.0,25.280144011,82.4272883557,"Sant Ravidas Nagar, Uttar Pradesh, India",55.0,0.0,20.70833333333333,0.0,17.125,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,18,GYN,BANARAS,NER,1531.0,2.0,19:05,2.0,19:10,19,2585.0,55.0,25.280144011,82.4272883557,"Banaras Raliway Station, Varanasi, Utt..",53.0,0.0,20.70833333333333,0.0,17.125,0.0,True
11033,DARBHANGA EXP,EXP-TRAINS,3,2025-03-05,20,BSBS,VARANASI CITY,NER,1539.0,2.0,19:50,2.0,19:55,19,2630.0,53.0,25.3341176,83.0141142,"Raja Bazar Road, Varanasi, Uttar Prade..",32.0,0.0,21.28333333333333,0.0,16.625,0.0,True
